Timestamp,Milliseconds,X,Y,Z
2018-12-11 14:42:25,2362,2.8397217,-7.4039307,13.485092
2018-12-11 14:42:25,2381,3.3953094,-7.55719,14.15564
2018-12-11 14:42:25,2402,2.226654,-6.580124,12.910339
2018-12-11 14:42:25,2422,0.8472595,-5.8904266,12.278122
2018-12-11 14:42:25,2441,1.5177917,-6.2352753,12.776245
2018-12-11 14:42:25,2462,2.6481323,-6.522644,12.642136
2018-12-11 14:42:25,2481,2.5140228,-6.7142334,11.799164
2018-12-11 14:42:26,2502,2.0733948,-6.790863,12.297287
2018-12-11 14:42:26,2521,5.1195526,-9.2239685,12.527176
2018-12-11 14:42:26,2542,1.2687378,-6.254425,12.948669
2018-12-11 14:42:26,2561,1.249588,-6.311905,11.760849
2018-12-11 14:42:26,2582,1.4028473,-6.27359,9.940811
2018-12-11 14:42:26,2601,0.8280945,-5.6988373,9.346909
2018-12-11 14:42:26,2622,1.4411621,-6.4651794,9.998291
2018-12-11 14:42:26,2642,1.1729431,-7.288986,12.412231
2018-12-11 14:42:26,2661,-0.7812042,-6.733383,13.312668
2018-12-11 14:42:26,2682,0.75146484,-7.097397,14.366379
2018-12-11 14:42:26,2702,2.0925446,-7.308136,14.289749
2018-12-11 14:42:26,2722,1.7476959,-6.7717133,12.105698
2018-12-11 14:42:26,2741,1.0005188,-6.27359,9.710907
2018-12-11 14:42:26,2762,0.9430542,-6.1969604,10.707138
2018-12-11 14:42:26,2782,1.4603271,-6.4076996,12.373917
2018-12-11 14:42:26,2802,2.4373932,-7.53804,13.925735
2018-12-11 14:42:26,2822,1.8243256,-7.020767,12.354752
2018-12-11 14:42:26,2841,0.9430542,-6.9058075,10.860413
2018-12-11 14:42:26,2862,0.34913635,-6.484329,12.201492
2018-12-11 14:42:26,2882,0.8280945,-6.7717133,13.580887
2018-12-11 14:42:26,2902,2.0733948,-7.039917,12.89119
2018-12-11 14:42:26,2921,1.9776001,-6.560959,11.722534
2018-12-11 14:42:26,2942,1.3836823,-6.4076996,10.994522
2018-12-11 14:42:26,2962,1.8434906,-6.810028,12.83371
2018-12-11 14:42:26,2982,0.75146484,-6.311905,13.600052
2018-12-11 14:42:26,3001,1.1537933,-6.560959,11.703369
2018-12-11 14:42:26,3021,1.0771637,-6.484329,11.49263
2018-12-11 14:42:26,3042,1.4411621,-6.6950684,13.370148
2018-12-11 14:42:26,3061,1.5177917,-6.6184387,12.297287
2018-12-11 14:42:26,3082,0.5407257,-6.369385,11.416
2018-12-11 14:42:26,3101,0.7706299,-6.6184387,11.186096
2018-12-11 14:42:26,3121,1.8243256,-6.9441376,13.274353
2018-12-11 14:42:26,3143,2.0350647,-6.752548,13.044449
2018-12-11 14:42:26,3161,1.3453674,-6.522644,11.205261
2018-12-11 14:42:26,3182,1.0005188,-6.7142334,10.707138
2018-12-11 14:42:26,3202,1.9009705,-6.6567535,10.381454
2018-12-11 14:42:26,3222,2.1883392,-6.790863,14.443008
2018-12-11 14:42:26,3242,2.3607635,-7.097397,13.542572
2018-12-11 14:42:26,3261,2.3415985,-6.9249725,12.354752
2018-12-11 14:42:26,3282,2.1500244,-6.810028,11.875793
2018-12-11 14:42:26,3302,1.5944366,-6.6184387,10.822098
2018-12-11 14:42:26,3322,1.6327515,-6.733383,11.49263
2018-12-11 14:42:26,3342,1.5561066,-7.078232,13.140244
2018-12-11 14:42:26,3361,1.6135864,-6.9058075,12.584656
2018-12-11 14:42:26,3382,1.6327515,-6.6376038,11.416
2018-12-11 14:42:26,3402,1.7476959,-6.790863,13.159409
2018-12-11 14:42:26,3421,1.0388336,-6.7142334,12.258972
2018-12-11 14:42:26,3442,1.1537933,-6.829178,12.488861
2018-12-11 14:42:26,3461,1.4411621,-6.6184387,12.68045
2018-12-11 14:42:26,3482,1.5561066,-6.6950684,12.622971
2018-12-11 14:42:27,3503,1.0771637,-6.580124,11.3585205
2018-12-11 14:42:27,3521,1.4603271,-6.541809,11.396835
2018-12-11 14:42:27,3542,1.5944366,-6.6184387,13.006134
2018-12-11 14:42:27,3562,1.9392853,-6.6950684,13.734146
2018-12-11 14:42:27,3581,2.245819,-6.560959,12.201492
2018-12-11 14:42:27,3602,1.0963135,-6.4076996,10.745453
2018-12-11 14:42:27,3622,1.3453674,-6.541809,11.224411
2018-12-11 14:42:27,3642,1.6902161,-6.7717133,12.81456
2018-12-11 14:42:27,3662,1.766861,-6.7142334,12.795395
2018-12-11 14:42:27,3682,1.9392853,-6.33107,12.009903
2018-12-11 14:42:27,3702,1.9776001,-6.5034943,10.975357
2018-12-11 14:42:27,3722,1.5561066,-6.6759186,11.301056
2018-12-11 14:42:27,3741,1.5561066,-6.560959,11.339371
2018-12-11 14:42:27,3762,2.8397217,-7.3847656,10.764618
2018-12-11 14:42:27,3782,2.0733948,-6.9058075,11.377686
2018-12-11 14:42:27,3801,1.4603271,-7.059082,13.96405
2018-12-11 14:42:27,3822,2.1883392,-6.810028,12.565491
2018-12-11 14:42:27,3842,2.1883392,-6.7717133,11.665054
2018-12-11 14:42:27,3861,2.3415985,-6.7142334,12.622971
2018-12-11 14:42:27,3881,2.2649689,-6.848343,12.048218
2018-12-11 14:42:27,3902,2.3607635,-6.9632874,11.933273
2018-12-11 14:42:27,3924,2.226654,-6.9632874,12.029068
2018-12-11 14:42:27,3944,2.1883392,-6.9824524,12.239807
2018-12-11 14:42:27,3961,2.1308594,-7.097397,12.220642
2018-12-11 14:42:27,3981,1.9776001,-7.1357117,12.450546
2018-12-11 14:42:27,4001,1.8818054,-7.020767,12.584656
2018-12-11 14:42:27,4022,1.7476959,-7.039917,12.546341
2018-12-11 14:42:27,4042,1.7093811,-7.039917,12.105698
2018-12-11 14:42:27,4061,1.766861,-7.1357117,12.354752
2018-12-11 14:42:27,4081,1.8243256,-7.078232,11.952438
2018-12-11 14:42:27,4101,1.8434906,-7.059082,12.6996
2018-12-11 14:42:27,4122,1.6902161,-6.9632874,12.335602
2018-12-11 14:42:27,4142,1.3836823,-6.9249725,11.760849
2018-12-11 14:42:27,4161,1.5369568,-7.059082,12.124863
2018-12-11 14:42:27,4181,1.5177917,-7.078232,12.297287
2018-12-11 14:42:27,4202,1.4794769,-7.078232,12.508026
2018-12-11 14:42:27,4221,1.5944366,-7.059082,12.1631775
2018-12-11 14:42:27,4241,1.5752716,-7.001602,12.067383
2018-12-11 14:42:27,4261,1.6135864,-7.020767,12.124863
2018-12-11 14:42:27,4281,1.4603271,-7.001602,12.048218
2018-12-11 14:42:27,4302,1.4794769,-6.9632874,11.971588
2018-12-11 14:42:27,4321,1.4220123,-7.001602,11.990753
2018-12-11 14:42:27,4341,1.4028473,-7.059082,12.546341
2018-12-11 14:42:27,4362,1.4411621,-7.059082,12.68045
2018-12-11 14:42:27,4381,1.5944366,-6.9824524,12.1631775
2018-12-11 14:42:27,4401,1.6902161,-7.001602,11.281891
2018-12-11 14:42:27,4421,1.7285309,-7.346451,11.665054
2018-12-11 14:42:27,4442,0.29167175,-6.580124,11.262741
2018-12-11 14:42:27,4461,0.8472595,-6.733383,9.672592
2018-12-11 14:42:27,4481,1.2879028,-6.6567535,8.484787
2018-12-11 14:42:28,4501,1.4794769,-6.8866577,7.890869
2018-12-11 14:42:28,4521,2.1691742,-6.7717133,9.270264
2018-12-11 14:42:28,4542,2.1117096,-6.254425,9.327744
2018-12-11 14:42:28,4561,3.5677338,-7.1931915,9.251114
2018-12-11 14:42:28,4581,3.5677338,-7.6721497,8.523102
2018-12-11 14:42:28,4602,1.3645325,-6.292755,9.749222
2018-12-11 14:42:28,4621,1.3453674,-7.3847656,11.071152
2018-12-11 14:42:28,4641,1.1729431,-7.4614105,12.278122
2018-12-11 14:42:28,4662,3.5868988,-9.051544,11.741684
2018-12-11 14:42:28,4682,3.8551025,-10.660843,14.366379
2018-12-11 14:42:28,4702,0.8664093,-9.568817,18.255508
2018-12-11 14:42:28,4723,-3.4250488,-9.281448,19.769012
2018-12-11 14:42:28,4741,-4.8044434,-8.476791,20.24797
2018-12-11 14:42:28,4762,-2.7161865,-8.476791,15.036911
2018-12-11 14:42:28,4781,-0.9344635,-8.668381,11.301056
2018-12-11 14:42:28,4801,1.2112579,-9.013229,10.496399
2018-12-11 14:42:28,4821,2.6864471,-10.584198,11.837479
2018-12-11 14:42:28,4842,3.20372,-11.714539,11.3585205
2018-12-11 14:42:28,4861,1.3453674,-9.779556,14.9028015
2018-12-11 14:42:28,4881,-1.7774353,-7.7679443,17.7574
2018-12-11 14:42:28,4901,-0.7620392,-7.4422455,16.013992
2018-12-11 14:42:28,4921,1.3836823,-9.070694,15.879883
2018-12-11 14:42:28,4942,1.4794769,-9.377228,16.090622
2018-12-11 14:42:28,4961,0.8664093,-9.070694,13.619202
2018-12-11 14:42:28,4981,0.693985,-6.369385,13.274353
2018-12-11 14:42:28,5001,0.04260254,-6.560959,12.048218
2018-12-11 14:42:28,5021,4.8513336,-11.044006,7.7950897
2018-12-11 14:42:28,5042,0.25335693,-6.369385,13.734146
2018-12-11 14:42:28,5061,-0.14897156,-5.258194,13.772476
2018-12-11 14:42:28,5081,-2.4096527,-3.5339508,14.979446
2018-12-11 14:42:28,5101,-2.2180634,-3.1124725,13.063614
2018-12-11 14:42:28,5122,8.510574,-9.396393,6.7222137
2018-12-11 14:42:28,5141,2.1883392,-2.8251038,8.408142
2018-12-11 14:42:28,5161,-1.4325867,-2.1354065,7.3544464
2018-12-11 14:42:28,5181,0.25335693,-2.6143494,9.672592
2018-12-11 14:42:28,5202,2.4565582,-1.8671875,12.239807
2018-12-11 14:42:28,5221,1.4028473,-1.733078,18.447098
2018-12-11 14:42:28,5241,-2.0264893,-0.7368469,14.941132
2018-12-11 14:42:28,5261,-3.0035553,-0.7368469,3.8101654
2018-12-11 14:42:28,5282,-3.09935,-0.90927124,1.7027435
2018-12-11 14:42:28,5301,-2.371338,-2.5760345,6.45401
2018-12-11 14:42:28,5321,-6.1072083,-1.733078,10.630508
2018-12-11 14:42:28,5343,5.9050446,-8.87912,14.749542
2018-12-11 14:42:28,5361,1.0196838,-4.261963,15.899033
2018-12-11 14:42:28,5381,3.1462555,-1.0433807,7.431076
2018-12-11 14:42:28,5401,5.2153473,-1.1008453,6.9904327
2018-12-11 14:42:28,5422,1.2879028,-0.67936707,12.335602
2018-12-11 14:42:28,5442,0.981369,-1.3499146,11.722534
2018-12-11 14:42:28,5462,-1.3751068,-1.5223389,10.630508
2018-12-11 14:42:28,5481,-1.4517365,-0.6985321,11.186096
2018-12-11 14:42:29,5510,-1.4517365,-0.6985321,11.186096
2018-12-11 14:42:29,5521,-2.1797485,0.8724518,10.956207
2018-12-11 14:42:29,5541,-2.1797485,0.8724518,10.956207
